job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
ai13651,data scientist,142695,usd,ex,ct,austria,m,austria,50,"r, git, computer vision, sql, mlops",phd,11,finance,2024-01-21,2024-03-16,1682,8.2,digital transformation llc
ai13652,head of ai,133953,usd,se,fl,norway,m,norway,50,"python, spark, mathematics, java, statistics",master,9,real estate,2024-06-05,2024-06-19,1924,8.0,cognitive computing
ai13653,computer vision engineer,68325,usd,mi,ft,austria,s,united kingdom,50,"tableau, mathematics, python, deep learning",phd,2,government,2024-03-05,2024-04-14,837,7.2,ai innovations
ai13654,computer vision engineer,266756,usd,ex,ct,norway,m,norway,50,"gcp, pytorch, hadoop",phd,18,finance,2024-06-15,2024-08-15,2438,6.7,techcorp inc
ai13655,nlp engineer,77739,usd,mi,ct,canada,s,canada,0,"sql, mathematics, python",associate,4,energy,2024-11-26,2025-01-04,1714,5.5,smart analytics
ai13656,data engineer,53492,usd,mi,fl,india,m,denmark,50,"deep learning, tableau, linux, sql",associate,3,transportation,2024-02-16,2024-04-19,931,8.1,deeptech ventures
ai13657,data analyst,67516,gbp,en,ct,united kingdom,s,united kingdom,50,"mathematics, docker, git",phd,0,technology,2024-08-14,2024-09-23,1617,7.0,smart analytics
ai13658,ml ops engineer,126501,usd,ex,ct,south korea,l,south korea,100,"computer vision, pytorch, gcp, git",bachelor,15,consulting,2024-12-01,2025-01-03,1395,9.6,techcorp inc
ai13659,principal data scientist,107899,eur,se,fl,germany,s,austria,0,"statistics, aws, linux, spark",phd,8,retail,2025-01-26,2025-03-08,2445,6.0,smart analytics
ai13660,ml ops engineer,87124,usd,se,fl,south korea,l,south korea,100,"sql, tensorflow, linux",phd,6,automotive,2024-08-11,2024-09-29,2147,7.1,neural networks co
ai13661,principal data scientist,62577,usd,mi,pt,ireland,s,ireland,50,"java, spark, scala, linux, nlp",master,3,automotive,2024-03-22,2024-04-16,1984,8.5,machine intelligence group
ai13662,nlp engineer,101311,usd,se,fl,ireland,m,ireland,50,"computer vision, git, tensorflow, mlops",bachelor,6,manufacturing,2024-02-28,2024-04-02,909,5.3,advanced robotics
ai13663,nlp engineer,111571,usd,se,pt,china,l,china,50,"spark, hadoop, kubernetes",associate,7,consulting,2024-10-17,2024-11-06,1665,9.8,smart analytics
ai13664,deep learning engineer,65024,usd,mi,ct,finland,s,ireland,100,"spark, python, r",associate,4,energy,2024-08-18,2024-09-13,966,8.8,neural networks co
ai13665,data analyst,83264,usd,se,ft,japan,s,netherlands,50,"python, sql, nlp",master,5,energy,2025-02-07,2025-02-26,992,6.2,future systems
ai13666,ml ops engineer,169205,usd,ex,fl,finland,m,finland,100,"linux, gcp, data visualization",associate,13,telecommunications,2024-08-11,2024-09-19,2358,8.1,advanced robotics
ai13667,ai architect,175224,usd,ex,pt,canada,m,japan,100,"statistics, mathematics, kubernetes",associate,17,government,2024-01-08,2024-03-21,1525,8.1,algorithmic solutions
ai13668,ai specialist,78895,usd,mi,pt,china,l,china,100,"java, kubernetes, linux",bachelor,3,government,2024-12-07,2025-01-10,2203,9.7,autonomous tech
ai13669,research scientist,137706,usd,se,ft,denmark,m,denmark,50,"python, sql, mathematics, r",master,6,media,2024-03-18,2024-04-22,2447,6.7,techcorp inc
ai13670,head of ai,85971,usd,se,ct,india,m,india,50,"docker, azure, tableau, mlops",bachelor,6,education,2025-04-13,2025-06-22,2469,9.0,neural networks co
ai13671,ai software engineer,60400,usd,en,pt,australia,m,australia,0,"r, kubernetes, mlops, computer vision, statistics",bachelor,1,education,2024-12-08,2025-02-06,1903,8.4,techcorp inc
ai13672,deep learning engineer,111414,usd,mi,ct,denmark,m,denmark,0,"aws, nlp, data visualization, azure",phd,4,manufacturing,2024-10-09,2024-11-30,659,5.5,predictive systems
ai13673,data analyst,95591,usd,se,fl,sweden,s,canada,100,"r, sql, computer vision",associate,6,manufacturing,2024-10-23,2024-12-20,1100,7.6,digital transformation llc
ai13674,ai architect,258225,usd,ex,pt,united states,s,united states,50,"mathematics, git, gcp, r, data visualization",associate,19,retail,2024-11-12,2024-12-24,807,9.9,smart analytics
ai13675,ai consultant,90796,usd,se,pt,finland,l,finland,50,"nlp, gcp, python",phd,8,real estate,2024-06-30,2024-08-16,1594,5.3,neural networks co
ai13676,ai consultant,97154,usd,en,fl,denmark,l,singapore,100,"tableau, nlp, kubernetes, java, pytorch",master,1,telecommunications,2024-04-01,2024-04-15,728,7.7,ai innovations
ai13677,ml ops engineer,135241,eur,se,pt,netherlands,s,norway,100,"python, tensorflow, deep learning, azure",phd,7,telecommunications,2024-11-02,2024-12-31,2017,7.6,ai innovations
ai13678,data engineer,119296,usd,mi,pt,australia,l,australia,100,"azure, aws, tableau, gcp, mathematics",master,3,government,2024-05-12,2024-06-23,528,8.3,deeptech ventures
ai13679,head of ai,226223,usd,se,ct,denmark,l,netherlands,0,"kubernetes, docker, computer vision, nlp, pytorch",associate,9,technology,2024-06-08,2024-06-24,1484,8.9,predictive systems
ai13680,data analyst,54917,usd,mi,fl,austria,m,austria,100,"tableau, data visualization, sql",associate,3,real estate,2025-01-29,2025-02-17,1391,8.4,predictive systems
ai13681,ai specialist,66326,usd,en,ct,australia,l,australia,0,"azure, linux, tableau",master,0,media,2024-10-13,2024-11-03,2240,7.7,digital transformation llc
ai13682,autonomous systems engineer,115855,usd,mi,fl,singapore,m,singapore,50,"pytorch, sql, aws, deep learning, linux",bachelor,4,media,2024-08-30,2024-10-04,977,6.4,predictive systems
ai13683,computer vision engineer,68192,eur,en,ct,france,m,ireland,50,"git, aws, linux, kubernetes, gcp",associate,0,telecommunications,2024-02-28,2024-04-04,720,7.4,cloud ai solutions
ai13684,machine learning engineer,127730,usd,ex,fl,india,s,ireland,50,"tensorflow, sql, linux, r, nlp",bachelor,16,telecommunications,2025-02-05,2025-03-12,1666,7.6,quantum computing inc
ai13685,ml ops engineer,76160,usd,mi,ft,japan,m,japan,50,"kubernetes, aws, linux",master,3,government,2025-03-17,2025-04-08,657,5.2,algorithmic solutions
ai13686,ai consultant,223897,eur,ex,ct,netherlands,l,netherlands,0,"git, hadoop, data visualization",associate,12,automotive,2024-10-19,2024-12-28,1583,6.4,algorithmic solutions
ai13687,ai research scientist,162099,eur,se,pt,france,l,france,100,"python, deep learning, hadoop, mlops",phd,7,automotive,2025-03-12,2025-04-11,1112,5.1,digital transformation llc
ai13688,principal data scientist,118077,usd,ex,ft,austria,s,austria,50,"sql, git, kubernetes, gcp, hadoop",associate,15,real estate,2024-05-16,2024-06-09,723,9.5,datavision ltd
ai13689,data engineer,135154,usd,se,fl,singapore,l,united states,100,"data visualization, java, r, tableau",phd,6,transportation,2024-12-21,2025-02-18,590,6.2,ai innovations
ai13690,ai architect,117247,eur,mi,pt,netherlands,l,switzerland,0,"aws, hadoop, java, statistics, tableau",bachelor,4,media,2024-04-28,2024-06-19,592,8.1,autonomous tech
ai13691,autonomous systems engineer,43480,usd,en,ct,china,l,china,50,"python, nlp, tensorflow",bachelor,1,automotive,2025-03-05,2025-04-21,2315,7.6,digital transformation llc
ai13692,data scientist,153345,usd,ex,ft,austria,m,austria,0,"aws, mlops, python, nlp",phd,16,automotive,2024-02-28,2024-03-26,2346,8.4,digital transformation llc
ai13693,ai architect,85327,gbp,mi,ft,united kingdom,s,singapore,0,"deep learning, python, linux, nlp",bachelor,2,consulting,2024-01-05,2024-02-08,1223,9.9,ai innovations
ai13694,ai specialist,44028,usd,en,ct,israel,m,israel,0,"azure, mlops, scala, data visualization",bachelor,1,automotive,2024-11-29,2025-01-31,2250,7.1,deeptech ventures
ai13695,ai software engineer,57376,usd,en,pt,sweden,s,sweden,100,"gcp, spark, sql",bachelor,1,gaming,2024-02-24,2024-05-03,1247,8.5,ai innovations
ai13696,data scientist,94509,usd,se,pt,israel,s,israel,100,"sql, git, python, computer vision",associate,7,real estate,2024-07-19,2024-08-27,1617,8.7,cognitive computing
ai13697,ai product manager,298887,usd,ex,ft,denmark,l,denmark,50,"tensorflow, python, hadoop, gcp, sql",associate,13,energy,2024-09-17,2024-10-08,2189,7.9,quantum computing inc
ai13698,data scientist,191997,usd,ex,ft,canada,m,canada,50,"python, deep learning, tableau",associate,17,consulting,2024-12-01,2024-12-28,2052,8.4,predictive systems
ai13699,principal data scientist,112011,usd,mi,pt,denmark,s,denmark,50,"hadoop, python, java, mathematics",bachelor,3,retail,2025-04-03,2025-05-04,969,6.1,quantum computing inc
ai13700,ml ops engineer,169293,usd,ex,ft,singapore,m,china,100,"spark, sql, pytorch",phd,19,telecommunications,2024-05-08,2024-07-17,1756,5.6,digital transformation llc
ai13701,nlp engineer,108658,usd,se,ft,japan,l,japan,50,"python, aws, computer vision, tensorflow, spark",bachelor,7,manufacturing,2024-01-24,2024-02-16,2169,9.4,techcorp inc
ai13702,data scientist,255052,gbp,ex,pt,united kingdom,l,united kingdom,50,"sql, nlp, r, mathematics",associate,10,transportation,2024-01-23,2024-03-28,2233,6.2,digital transformation llc
ai13703,machine learning researcher,61963,usd,en,ct,australia,l,sweden,50,"tensorflow, deep learning, python",associate,0,retail,2024-11-17,2025-01-19,1254,8.2,techcorp inc
ai13704,research scientist,69703,usd,mi,fl,china,l,china,0,"mathematics, java, deep learning, sql, pytorch",bachelor,3,energy,2024-04-07,2024-05-03,2223,6.2,quantum computing inc
ai13705,head of ai,84621,usd,mi,ft,israel,l,israel,0,"hadoop, pytorch, computer vision, data visualization",associate,2,consulting,2024-01-25,2024-02-15,1802,7.9,digital transformation llc
ai13706,nlp engineer,102558,usd,se,ct,austria,l,austria,100,"hadoop, scala, kubernetes",phd,9,media,2024-10-07,2024-11-12,821,9.5,algorithmic solutions
ai13707,research scientist,101549,usd,se,pt,ireland,m,germany,0,"sql, spark, tableau, nlp",phd,9,automotive,2024-03-12,2024-05-01,2206,7.3,datavision ltd
ai13708,ai software engineer,250931,usd,ex,pt,united states,s,ireland,0,"linux, hadoop, sql, tableau",bachelor,16,government,2024-03-11,2024-04-10,2098,8.6,predictive systems
ai13709,ml ops engineer,41510,usd,en,pt,south korea,s,south korea,100,"python, tableau, sql, mathematics",bachelor,0,government,2024-12-12,2025-02-13,2258,6.7,algorithmic solutions
ai13710,autonomous systems engineer,72101,eur,en,ft,france,m,france,0,"hadoop, python, r, git, kubernetes",bachelor,0,manufacturing,2025-04-21,2025-06-22,510,6.6,machine intelligence group
ai13711,autonomous systems engineer,47291,usd,en,pt,india,s,switzerland,100,"kubernetes, java, pytorch, data visualization",master,1,energy,2025-03-12,2025-04-25,1117,9.9,techcorp inc
ai13712,principal data scientist,170779,usd,ex,ct,ireland,m,ireland,100,"kubernetes, mathematics, git, azure",master,10,healthcare,2025-04-01,2025-05-20,1120,6.4,smart analytics
ai13713,ml ops engineer,117481,eur,se,fl,france,s,france,100,"git, docker, tableau, r, deep learning",phd,6,technology,2024-03-06,2024-03-28,751,6.4,ai innovations
ai13714,robotics engineer,82028,usd,mi,ft,australia,s,australia,50,"python, statistics, git, scala",phd,3,consulting,2024-06-11,2024-07-01,2134,5.8,techcorp inc
ai13715,ml ops engineer,49319,eur,en,fl,france,s,germany,100,"mathematics, r, spark, pytorch",associate,0,healthcare,2025-04-02,2025-04-26,1829,6.8,digital transformation llc
ai13716,data analyst,90181,usd,se,ft,india,s,finland,100,"python, aws, azure, statistics, linux",master,9,media,2024-08-18,2024-10-22,904,5.7,advanced robotics
ai13717,deep learning engineer,62853,usd,en,ft,israel,l,israel,0,"kubernetes, statistics, data visualization, scala",associate,1,real estate,2024-11-10,2024-11-28,1742,5.7,ai innovations
ai13718,research scientist,47169,eur,en,fl,france,s,south korea,100,"kubernetes, java, computer vision, r",associate,1,technology,2024-06-03,2024-07-09,1344,8.5,cognitive computing
ai13719,deep learning engineer,40737,usd,en,fl,finland,s,finland,50,"hadoop, pytorch, docker",phd,1,retail,2024-04-22,2024-06-02,803,6.3,cloud ai solutions
ai13720,data analyst,97627,usd,se,fl,japan,l,japan,50,"mathematics, pytorch, git, linux, statistics",master,6,energy,2024-04-12,2024-06-18,1178,7.7,algorithmic solutions
ai13721,data analyst,110766,usd,mi,fl,singapore,l,singapore,100,"git, computer vision, gcp, nlp, data visualization",bachelor,2,education,2024-06-08,2024-07-23,758,9.3,cloud ai solutions
ai13722,ai architect,85077,usd,se,fl,china,s,china,0,"gcp, pytorch, deep learning",master,7,healthcare,2024-11-20,2025-01-04,1604,8.2,future systems
ai13723,ai product manager,86477,usd,mi,pt,israel,l,united states,50,"scala, tensorflow, pytorch, azure, spark",phd,4,energy,2024-11-30,2024-12-25,1376,7.0,neural networks co
ai13724,nlp engineer,77400,usd,mi,ft,india,l,india,50,"python, gcp, spark, computer vision, r",master,2,transportation,2024-03-19,2024-04-29,1265,8.1,deeptech ventures
ai13725,research scientist,105893,usd,mi,ft,united states,m,united states,100,"python, tensorflow, kubernetes",phd,4,government,2025-04-03,2025-05-09,2078,5.7,quantum computing inc
ai13726,data engineer,165137,usd,ex,ft,ireland,m,canada,50,"tableau, git, tensorflow",associate,18,real estate,2024-02-17,2024-03-24,991,8.8,algorithmic solutions
ai13727,head of ai,44938,usd,en,pt,china,l,china,0,"docker, data visualization, kubernetes, scala, gcp",phd,1,gaming,2024-03-29,2024-05-01,2131,8.2,smart analytics
ai13728,head of ai,245484,usd,ex,ft,australia,m,australia,50,"gcp, scala, mlops, pytorch, docker",bachelor,17,energy,2024-12-28,2025-01-24,2187,8.0,deeptech ventures
ai13729,ai software engineer,45439,usd,en,ft,ireland,l,ireland,0,"gcp, nlp, azure, git",associate,1,gaming,2024-11-19,2024-12-30,1010,5.8,ai innovations
ai13730,machine learning researcher,43233,usd,en,ft,japan,m,japan,50,"deep learning, spark, statistics, aws, mathematics",phd,0,manufacturing,2025-03-10,2025-05-10,1066,7.0,techcorp inc
ai13731,ai software engineer,166476,usd,ex,ct,canada,m,china,100,"sql, pytorch, tableau, mlops",bachelor,13,finance,2024-11-04,2024-12-04,524,9.8,deeptech ventures
ai13732,machine learning researcher,85896,usd,en,fl,singapore,l,singapore,0,"git, r, tableau, mlops",phd,0,automotive,2024-05-01,2024-07-03,1741,9.1,advanced robotics
ai13733,ai consultant,64038,usd,en,fl,norway,s,sweden,50,"statistics, linux, aws, sql",phd,0,healthcare,2024-11-29,2025-01-20,2018,7.3,algorithmic solutions
ai13734,data analyst,58687,usd,en,fl,singapore,s,singapore,50,"sql, deep learning, linux, computer vision",master,1,transportation,2024-11-28,2025-02-02,658,10.0,autonomous tech
ai13735,data scientist,181731,usd,ex,ct,canada,l,canada,50,"tableau, java, r, data visualization",master,12,real estate,2025-02-15,2025-04-07,617,5.2,ai innovations
ai13736,research scientist,63529,usd,mi,fl,japan,l,japan,100,"r, mathematics, docker",master,3,media,2024-01-22,2024-03-23,2255,8.3,cognitive computing
ai13737,nlp engineer,91958,usd,se,ft,finland,s,finland,0,"python, kubernetes, aws",phd,9,finance,2024-04-11,2024-04-28,2001,9.7,smart analytics
ai13738,ai consultant,172149,usd,ex,ct,denmark,s,denmark,0,"hadoop, kubernetes, pytorch, gcp, aws",master,19,manufacturing,2025-02-10,2025-04-07,1370,9.2,cognitive computing
ai13739,data analyst,137939,usd,mi,fl,denmark,m,israel,0,"computer vision, aws, kubernetes, data visualization",bachelor,3,government,2024-01-10,2024-02-19,1083,7.4,machine intelligence group
ai13740,ai product manager,150174,usd,se,ft,canada,l,canada,50,"python, computer vision, mlops, kubernetes",bachelor,8,government,2025-04-25,2025-07-05,1066,8.2,smart analytics
ai13741,head of ai,68735,usd,mi,ct,finland,m,finland,50,"aws, scala, data visualization, mlops",phd,3,transportation,2024-06-13,2024-07-22,1601,7.4,ai innovations
ai13742,deep learning engineer,69188,usd,mi,ft,south korea,s,south korea,0,"python, tensorflow, pytorch",phd,3,energy,2024-06-11,2024-07-28,547,8.2,datavision ltd
ai13743,principal data scientist,149223,usd,mi,fl,denmark,l,singapore,0,"kubernetes, tableau, linux, statistics",bachelor,3,retail,2024-08-07,2024-08-30,1056,6.7,predictive systems
ai13744,nlp engineer,145608,usd,se,ft,norway,m,norway,0,"python, linux, data visualization, sql",associate,5,transportation,2025-03-05,2025-05-16,921,9.0,advanced robotics
ai13745,machine learning researcher,144602,usd,ex,fl,israel,l,sweden,0,"scala, tableau, git, pytorch, aws",associate,11,automotive,2024-07-23,2024-09-23,632,8.8,autonomous tech
ai13746,machine learning researcher,120318,usd,ex,ct,ireland,s,ireland,100,"nlp, azure, scala",master,14,technology,2024-01-16,2024-02-16,1320,7.1,ai innovations
ai13747,head of ai,70814,usd,en,ft,united states,m,united states,0,"nlp, statistics, python, spark, mlops",phd,1,government,2024-05-11,2024-06-29,1326,6.1,cloud ai solutions
ai13748,data scientist,290652,usd,ex,ft,switzerland,s,switzerland,0,"sql, azure, tensorflow, deep learning, docker",master,16,retail,2024-04-22,2024-05-29,2100,6.6,techcorp inc
ai13749,data analyst,120481,eur,mi,pt,netherlands,l,netherlands,0,"kubernetes, mlops, pytorch, spark",master,4,healthcare,2024-12-29,2025-01-13,1223,7.4,future systems
ai13750,nlp engineer,61033,usd,mi,ft,china,s,china,50,"statistics, gcp, scala",associate,4,government,2024-09-11,2024-10-30,805,6.5,deeptech ventures
ai13751,ai product manager,169635,usd,ex,pt,south korea,m,south korea,50,"pytorch, r, tensorflow, computer vision",associate,18,government,2024-10-13,2024-11-09,2114,7.4,advanced robotics
ai13752,nlp engineer,69137,usd,mi,ft,japan,s,ireland,0,"data visualization, python, hadoop, tensorflow",master,4,media,2025-04-27,2025-06-28,1797,8.0,deeptech ventures
ai13753,machine learning researcher,205989,gbp,ex,ft,united kingdom,s,united kingdom,50,"python, spark, kubernetes, gcp",associate,15,manufacturing,2024-12-23,2025-03-06,2334,7.7,advanced robotics
ai13754,ml ops engineer,179955,usd,ex,fl,singapore,l,singapore,50,"docker, pytorch, nlp, tableau",phd,19,healthcare,2024-02-29,2024-03-25,2082,7.4,deeptech ventures
ai13755,machine learning engineer,73465,usd,se,ft,japan,m,japan,100,"linux, nlp, java, python, spark",phd,9,technology,2025-02-26,2025-04-07,2433,6.0,neural networks co
